time,dir,entry,exit,result
2026-05-19 21:10:00+00:00,CALL,1.1743599999999998,1.1748099999999997,win
2026-05-19 21:20:00+00:00,CALL,1.1745599999999998,1.1748099999999997,win
2026-05-19 21:30:00+00:00,CALL,1.1748799999999997,1.1748299999999998,loss
2026-05-19 21:40:00+00:00,CALL,1.1748099999999997,1.1748399999999997,win
2026-05-19 21:50:00+00:00,CALL,1.1748099999999997,1.1749699999999998,win
2026-05-19 22:00:00+00:00,CALL,1.1748299999999998,1.1750299999999998,win
2026-05-19 22:10:00+00:00,CALL,1.1748399999999997,1.17487,win
2026-05-19 22:20:00+00:00,CALL,1.1749699999999998,1.1749199999999995,loss
2026-05-19 22:30:00+00:00,CALL,1.1750299999999998,1.1750299999999998,scratch
2026-05-19 22:40:00+00:00,CALL,1.17487,1.1751199999999995,win
2026-05-19 22:50:00+00:00,CALL,1.1749199999999995,1.1751799999999997,win
2026-05-20 20:00:00+00:00,PUT,1.1769499999999995,1.1767699999999996,win
2026-05-20 20:10:00+00:00,PUT,1.1769999999999996,1.1765999999999996,win
